movieId,title,genres,tmdbId,imdbId
5749,Ghost Story (1981),Drama|Horror,24634.0,82449
5752,Gregory's Girl (1981),Comedy|Romance,21764.0,82477
5755,Happy Birthday to Me (1981),Horror|Mystery,37936.0,82498
5764,Looker (1981),Drama|Horror|Sci-Fi|Thriller,21874.0,82677
5767,Teddy Bear (Mis) (1981),Comedy|Crime,31407.0,82755
5768,Modern Problems (1981),Comedy|Fantasy,16471.0,82763
5771,My Bloody Valentine (1981),Drama|Horror|Thriller,39874.0,82782
5772,My Dinner with André (1981),Drama,25468.0,82783
5773,Neighbors (1981),Comedy,19507.0,82801
5779,Piranha II: The Spawning (1981),Horror|Sci-Fi,31646.0,82910
5780,Polyester (1981),Comedy,14269.0,82926
5782,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller,1672.0,82949
5784,Ghost Ship (2002),Horror,9645.0,288477
5785,Jackass: The Movie (2002),Action|Comedy|Documentary,9012.0,322802
5786,Paid in Full (2002),Action|Drama,13098.0,259484
5787,"Truth About Charlie, The (2002)",Mystery|Thriller,13440.0,270707
5788,All or Nothing (2002),Drama,12454.0,286261
5791,Frida (2002),Drama|Romance,1360.0,120679
5792,Roger Dodger (2002),Comedy|Drama,13441.0,299117
5796,Casino Royale (1967),Action|Adventure|Comedy,12208.0,61452
5797,"Company of Wolves, The (1984)",Fantasy|Horror,11905.0,87075
5799,Exodus (1960),Drama|Romance|War,1941.0,53804
5801,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War,31918.0,60921
5802,"World of Henry Orient, The (1964)",Comedy,19662.0,58756
5803,I Spy (2002),Action|Adventure|Comedy|Crime,8427.0,297181
5804,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance,9021.0,304669
5809,Femme Fatale (2002),Crime|Thriller,9280.0,280665
5810,8 Mile (2002),Drama,65.0,298203
5812,Far from Heaven (2002),Drama|Romance,10712.0,297884
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,672.0,295297
5817,Ararat (2002),Drama|War,16351.0,273435
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance,542.0,313196
5820,Standing in the Shadows of Motown (2002),Documentary|Musical,30192.0,314725
5826,Rio Grande (1950),Romance|Western,11617.0,42895
5828,Blackrock (1997),Drama|Thriller,81530.0,118735
5829,Men with Brooms (2002),Comedy|Drama|Romance,34341.0,263734
5833,Dog Soldiers (2002),Action|Horror,11880.0,280609
5836,Houseboat (1958),Comedy|Romance,1377.0,51745
5838,Madame Bovary (1991),Drama,2528.0,102368
5839,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama,12716.0,99669
5840,"My Mother's Castle (Château de ma mère, Le) (1990)",Comedy|Drama,12717.0,99266
5841,Return to the Blue Lagoon (1991),Adventure|Romance,13888.0,102782
5843,Toy Soldiers (1991),Action|Drama,10750.0,103112
5847,Ragtime (1981),Drama,25566.0,82970
5849,I'm Starting From Three (Ricomincio da Tre) (1981),Comedy,13386.0,81427
5853,Scanners (1981),Horror|Sci-Fi|Thriller,9538.0,81455
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",Comedy|Drama|Romance,49934.0,83089
5863,Take This Job and Shove It (1981),Comedy,42371.0,83163
5867,Thief (1981),Crime|Drama|Thriller,11524.0,83190
5872,Die Another Day (2002),Action|Adventure|Thriller,36669.0,246460
5873,The Emperor's Club (2002),Drama,17187.0,283530
5874,Friday After Next (2002),Comedy,10426.0,293815
5875,Personal Velocity (2002),Drama,32625.0,295238
5876,"Quiet American, The (2002)",Drama|Thriller|War,8198.0,258068
5878,Talk to Her (Hable con Ella) (2002),Drama|Romance,64.0,287467
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical,13376.0,271263
5880,Extreme Ops (2002),Action|Adventure|Crime|Thriller,15074.0,283160
5881,Solaris (2002),Drama|Romance|Sci-Fi,2103.0,307479
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,9016.0,133240
5883,They (2002),Horror|Thriller,16028.0,283632
5884,Chopper Chicks in Zombietown (1989),Comedy|Horror,27070.0,103959
5888,Brother (Brat) (1997),Crime|Drama,20992.0,118767
5889,"Cruel Romance, A (Zhestokij Romans) (1984)",Drama|Romance,66091.0,90368
5890,Elling (2001),Comedy|Drama,6007.0,279064
5891,I Spit on Your Grave (Day of the Woman) (1978),Horror|Thriller,25239.0,77713
5893,"Last Seduction, The (1994)",Crime|Drama|Thriller,25284.0,110308
5896,New Waterford Girl (1999),Comedy,35612.0,213121
5899,Zulu (1964),Action|Drama|War,14433.0,58777
5900,Analyze That (2002),Comedy|Crime,9932.0,289848
5901,Empire (2002),Crime|Drama,13369.0,262396
5902,Adaptation (2002),Comedy|Drama|Romance,2757.0,268126
5903,Equilibrium (2002),Action|Sci-Fi|Thriller,7299.0,238380
5909,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror,4241.0,290329
5912,Hit the Bank (Vabank) (1981),Comedy|Crime,22257.0,83271
5915,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War,17360.0,83284
5919,Android (1982),Sci-Fi,38849.0,83557
5922,Attila (Attila Flagello di Dio) (1982),Action,29743.0,80393
5925,"Beast Within, The (1982)",Horror,40219.0,83629
5927,"Best Little Whorehouse in Texas, The (1982)",Comedy|Drama|Musical|Romance,16363.0,83642
5929,"Party 2, The (Boum 2, La) (1982)",Comedy|Romance,171.0,83686
5932,Burden of Dreams (1982),Documentary,42124.0,83702
5938,Deathtrap (1982),Comedy|Crime|Mystery|Thriller,17590.0,83806
5941,Drumline (2002),Comedy|Drama|Musical|Romance,13497.0,303933
5942,"Hot Chick, The (2002)",Comedy,11852.0,302640
5943,Maid in Manhattan (2002),Comedy|Romance,7303.0,252076
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,201.0,253754
5945,About Schmidt (2002),Comedy|Drama,2755.0,257360
5947,Evelyn (2002),Drama,21868.0,298856
5949,Intact (Intacto) (2001),Thriller,10856.0,220580
5951,Morvern Callar (2002),Drama,18602.0,300214
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,121.0,167261
5953,Devils on the Doorstep (Guizi lai le) (2000),Drama|War,25838.0,245929
5954,25th Hour (2002),Crime|Drama,1429.0,307901
5955,Antwone Fisher (2002),Drama,13435.0,168786
5956,Gangs of New York (2002),Crime|Drama,3131.0,217505
5957,Two Weeks Notice (2002),Comedy|Romance,2642.0,313737
5959,Narc (2002),Crime|Drama|Thriller,11022.0,272207
5961,Blue Steel (1990),Action|Thriller,9491.0,99160
5962,Body of Evidence (1993),Drama|Thriller,2149.0,106453
5963,"Children's Hour, The (1961)",Drama,20139.0,54743
5965,"Duellists, The (1977)",Action|War,19067.0,75968
5968,Miami Blues (1990),Comedy|Crime|Drama,14931.0,100143
5969,My Girl 2 (1994),Comedy|Drama|Romance,11317.0,110613
5970,My Girl (1991),Comedy|Drama|Romance,4032.0,102492
5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,8392.0,96283
5974,"Thief of Bagdad, The (1940)",Adventure|Fantasy,12232.0,33152
5975,War and Peace (1956),Drama|Romance|War,11706.0,49934
5979,Attack of the Crab Monsters (1957),Horror|Sci-Fi,26946.0,50147
5980,Black Christmas (1974),Horror|Mystery|Thriller,16938.0,71222
5984,"Story of O, The (Histoire d'O) (1975)",Drama|Romance,4561.0,73115
5986,Fat City (1972),Drama,16993.0,68575
5988,Quicksilver (1986),Drama,21332.0,91814
5989,Catch Me If You Can (2002),Crime|Drama,640.0,264464
5990,Pinocchio (2002),Children|Comedy|Fantasy,10599.0,255477
5991,Chicago (2002),Comedy|Crime|Drama|Musical,1574.0,299658
5992,"Hours, The (2002)",Drama|Romance,590.0,274558
5993,Max (2002),Drama,13560.0,290210
5994,Nicholas Nickleby (2002),Drama|Romance,29339.0,309912
5995,"Pianist, The (2002)",Drama|War,423.0,253474
5999,Heavy Metal 2000 (2000),Action|Adventure|Animation|Fantasy|Sci-Fi,16225.0,119273
6001,"King of Comedy, The (1983)",Comedy|Drama,262.0,85794
6002,Love Liza (2002),Drama,15395.0,282698
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,4912.0,290538
6005,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary,23626.0,330069
6006,Just Married (2003),Comedy|Romance,12090.0,305711
6009,"City of Lost Souls, The (Hyôryuu-gai) (2000)",Crime|Drama|Thriller,36273.0,246498
6012,"Guy Thing, A (2003)",Comedy|Romance,9582.0,295289
6013,Kangaroo Jack (2003),Action|Comedy,10628.0,257568
6014,National Security (2003),Action|Comedy,11078.0,271668
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,598.0,317248
6020,Alice Adams (1935),Comedy|Drama,43886.0,26056
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller,11222.0,75675
6022,American Me (1992),Drama,13199.0,103671
6023,Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance,8073.0,57869
6025,CB4 - The Movie (1993),Comedy,15278.0,106500
6027,Dogfight (1991),Drama|Romance,14667.0,101748
6030,Girls! Girls! Girls! (1962),Comedy|Musical,15734.0,56023
6031,Imitation of Life (1959),Drama|Romance,34148.0,52918
6033,Mystery Date (1991),Comedy,53027.0,102500
6035,Pépé le Moko (1937),Crime|Drama|Romance,26252.0,29453
6036,Secret Admirer (1985),Comedy|Romance,24742.0,89981
6039,"Woman in Red, The (1984)",Comedy|Romance,5968.0,88414
6040,Darkness Falls (2003),Horror|Thriller,10727.0,282209
6041,Amen. (2002),Drama,9045.0,280653
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary,9082.0,311320
6044,Blind Date (1984),Horror|Thriller,80965.0,86978
6049,Ethan Frome (1993),Drama,61807.0,106833
6051,"Harder They Come, The (1973)",Action|Crime|Drama,7514.0,70155
6055,Sugar Hill (1994),Drama,39349.0,107079
6057,Biker Boyz (2003),Action|Crime|Drama,12253.0,326769
6058,Final Destination 2 (2003),Horror|Thriller,9358.0,309593
6059,"Recruit, The (2003)",Action|Thriller,1647.0,292506
6060,"Guru, The (2002)",Comedy|Romance,9027.0,280720
6062,Lost in La Mancha (2002),Documentary,21189.0,308514
6063,May (2002),Drama|Horror,10894.0,303361
6064,"Harder They Fall, The (1956)",Drama|Film-Noir,28528.0,49291
6067,Ordinary Decent Criminal (2000),Comedy|Crime,12490.0,160611
6070,Tokyo Decadence (Topâzu) (1992),Drama,15802.0,105622
6078,Firefox (1982),Action|Sci-Fi|Thriller,10724.0,83943
6086,"I, the Jury (1982)",Crime|Drama|Thriller,37191.0,84112
6090,Kiss Me Goodbye (1982),Comedy,81001.0,84210
6093,"Last Unicorn, The (1982)",Animation|Children|Fantasy,10150.0,84237
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),Action,16407.0,84266
6100,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance,8288.0,84329
6101,Missing (1982),Drama|Mystery|Thriller,15600.0,84335
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy,11949.0,84352
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War,42130.0,84422
6111,Paradise (1982),Adventure|Romance,23942.0,84469
6116,"Pirate Movie, The (1982)",Adventure|Comedy|Musical,25872.0,84504
6119,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),Comedy,14645.0,84555
6122,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary,21923.0,84597
6123,Sunless (Sans Soleil) (1983),Documentary,1563.0,84628
6124,Savannah Smiles (1982),Comedy,17132.0,84633
6125,"Secret Policeman's Other Ball, The (1982)",Comedy|Documentary|Musical,59533.0,84648
6140,Tenebre (1982),Horror|Mystery|Thriller,29702.0,84777
6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),Comedy,24830.0,84786
6143,Trail of the Pink Panther (1982),Comedy|Crime,9699.0,84814
6145,Venom (1982),Horror|Thriller,30789.0,84854
6148,White Dog (1982),Drama|Horror|Thriller,47955.0,84899
6153,Zapped! (1982),Comedy|Sci-Fi,23943.0,84945
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance,9919.0,251127
6156,Shanghai Knights (2003),Action|Adventure|Comedy,6038.0,300471
6157,Daredevil (2003),Action|Crime,9480.0,287978
6158,"Jungle Book 2, The (2003)",Animation|Children,14873.0,283426
6159,All the Real Girls (2003),Drama|Romance,13132.0,299458
6162,Gerry (2002),Adventure|Drama,1956.0,302674
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller,12112.0,291579
6166,Dennis the Menace (1993),Comedy,12139.0,106701
6169,"Black Stallion Returns, The (1983)",Adventure|Children,24883.0,85248
6170,"Black Stallion, The (1979)",Adventure|Children|Drama,17264.0,78872
6178,"Patch of Blue, A (1965)",Drama|Romance,33364.0,59573
6181,"Red Badge of Courage, The (1951)",Drama|War,59401.0,43961
6182,"Thrill of It All, The (1963)",Comedy,22233.0,57581
6183,Pillow Talk (1959),Comedy|Musical|Romance,4952.0,53172
6184,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi,991.0,74851
6185,Dark Blue (2003),Action|Crime|Drama|Thriller,4911.0,279331
6186,Gods and Generals (2003),Action|Drama|War,16072.0,279111
6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller,11615.0,289992
6188,Old School (2003),Comedy,11635.0,302886
6192,Open Hearts (Elsker dig for evigt) (2002),Romance,102.0,315543
6193,Poolhall Junkies (2002),Comedy|Drama|Thriller,14293.0,273982
6195,Stone Reader (2002),Documentary,105024.0,324080
6196,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller,10623.0,306685
6197,Spider (2002),Drama|Mystery,9613.0,278731
6201,Lady Jane (1986),Drama|Romance,21867.0,91374
6202,Late Marriage (Hatuna Meuheret) (2001),Comedy|Drama|Romance,49680.0,287471
6203,Life Stinks (1991),Comedy,6524.0,102303
6204,"Meteor Man, The (1993)",Comedy,11244.0,107563
6210,Volcano High (Whasango) (2001),Action|Comedy,23834.0,301429
6212,Bringing Down the House (2003),Comedy,10678.0,305669
6213,Tears of the Sun (2003),Action|Drama|Thriller,9567.0,314353
6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,979.0,290673
6215,Laurel Canyon (2002),Drama,13819.0,298408
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,1591.0,161860
6217,"Safety of Objects, The (2001)",Drama,24186.0,256359
6218,Bend It Like Beckham (2002),Comedy|Drama|Romance,455.0,286499
6219,"Hunted, The (2003)",Action|Drama|Thriller,10632.0,269347
6220,Willard (2003),Drama|Horror|Thriller,10929.0,310357
6222,Prozac Nation (2001),Drama,16229.0,236640
6223,Spun (2001),Comedy|Crime|Drama,12079.0,283003
6225,King of Kings (1961),Drama,36362.0,55047
6228,"Talk of the Town, The (1942)",Comedy|Romance|Thriller,23159.0,35417
6232,Born Free (1966),Adventure|Children|Drama,15347.0,60182
6234,Equus (1977),Drama|Mystery,37258.0,75995
6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,8996.0,99776
6237,"Glenn Miller Story, The (1953)",Drama,17729.0,47030
6238,Green Card (1990),Comedy|Drama|Romance,12157.0,99699
6239,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi,11571.0,52948
6241,Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance,10293.0,86087
6242,Ringu (Ring) (1998),Horror|Mystery|Thriller,2671.0,178868
6244,Salaam Bombay! (1988),Drama,45129.0,96028
6245,Sweet Charity (1969),Comedy|Drama|Musical|Romance,42618.0,65054
6246,Talent for the Game (1991),Drama,41164.0,103036
6249,Boat Trip (2003),Comedy,9557.0,285462
6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller,6171.0,285531
6251,Piglet's Big Movie (2003),Animation|Children,13691.0,323642
6252,View from the Top (2003),Comedy|Romance,11523.0,264150
6254,"Awful Truth, The (1937)",Comedy|Romance,14675.0,28597
6263,Basic (2003),Drama|Thriller|War,10782.0,264395
6264,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller,9341.0,298814
6265,Head of State (2003),Comedy,9776.0,325537
6266,What a Girl Wants (2003),Comedy|Drama|Romance,10735.0,286788
6267,Assassination Tango (2002),Drama|Thriller,16425.0,283897
6268,Raising Victor Vargas (2002),Comedy|Drama|Romance,25461.0,316188
6269,Stevie (2002),Documentary,51927.0,334416
6270,Akira Kurosawa's Dreams (Dreams) (1990),Drama|Fantasy,12516.0,100998
6271,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance,1675.0,70460
6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,17057.0,42593
6279,"Good Thief, The (2002)",Crime|Drama,6016.0,281820
6280,"Man Apart, A (2003)",Action|Crime|Drama|Thriller,8409.0,266465
6281,Phone Booth (2002),Drama|Thriller,1817.0,183649
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,11299.0,275277
6285,Levity (2003),Drama,21052.0,304328
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama,7294.0,311519
6287,Anger Management (2003),Comedy,9506.0,305224
6288,Better Luck Tomorrow (2002),Crime|Drama,14290.0,280477
6289,Ghosts of the Abyss (2003),Documentary|IMAX,24982.0,297144
6290,House of 1000 Corpses (2003),Horror,2662.0,251736
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,12093.0,300140
6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi,11817.0,245803
6295,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy,24621.0,323572
6296,"Mighty Wind, A (2003)",Comedy|Musical,13370.0,310281
6297,Holes (2003),Adventure|Children|Comedy|Mystery,8326.0,311289
6298,Malibu's Most Wanted (2003),Comedy|Crime,13411.0,328099
6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,11516.0,301727
6300,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime,10180.0,236027
6301,Straw Dogs (1971),Drama|Thriller,994.0,67800
6302,Beginning of the End (1957),Sci-Fi,66918.0,50177
6303,"Andromeda Strain, The (1971)",Mystery|Sci-Fi,10514.0,66769
6305,Fahrenheit 451 (1966),Drama|Sci-Fi,1714.0,60390
6306,I Am Trying to Break Your Heart (2002),Documentary,14308.0,327920
6308,Legal Eagles (1986),Comedy|Crime|Romance,9930.0,91396
6310,Memories of Me (1988),Comedy|Drama,107569.0,95613
6313,Sibling Rivalry (1990),Comedy,108553.0,100611
6314,Undercover Blues (1993),Comedy|Crime,12661.0,108442
6315,Wildcats (1986),Comedy,29355.0,92214
6316,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical,24961.0,78504
6319,"My Father the Hero (Mon père, ce héros.) (1991)",Comedy|Drama,20978.0,102465
6320,Scenes from a Mall (1991),Comedy,47762.0,102849
6322,Confidence (2003),Crime|Thriller,10743.0,310910
6323,Identity (2003),Crime|Horror|Mystery|Thriller,2832.0,309698
6324,It Runs in the Family (2003),Comedy|Drama,31459.0,311110
6327,"Decade Under the Influence, A (2003)",Documentary,38868.0,342275
6329,Manic (2001),Drama,15098.0,252684
6330,People I Know (2002),Crime|Drama,11458.0,274711
6331,Spellbound (2002),Documentary,16636.0,334405
6332,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance,18736.0,306841
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,36658.0,290334
6334,Blue Car (2002),Drama,46989.0,290145
6335,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller,20689.0,118926
6336,Marooned in Iraq (Gomgashtei dar Aragh) (2002),Drama,13438.0,317226
6337,Owning Mahowny (2003),Crime|Drama|Thriller,15394.0,285861
6338,Daddy Day Care (2003),Children|Comedy,10708.0,317303
6339,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama,22016.0,301414
6341,"Shape of Things, The (2003)",Drama,22958.0,308878
6342,"Trip, The (2002)",Comedy|Drama|Romance,15850.0,250067
6344,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance,10989.0,237993
6345,"Chorus Line, A (1985)",Comedy|Drama|Musical,1816.0,88915
6347,Beat Street (1984),Drama|Musical,17667.0,86946
6348,Breakin' 2: Electric Boogaloo (1984),Musical,17464.0,86999
6349,Breakin' (1984),Drama|Musical,15259.0,86998
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,10515.0,92067
6357,High Society (1956),Comedy|Musical|Romance,11424.0,49314
6358,Kiss Me Kate (1953),Comedy|Musical|Romance,34857.0,45963
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,604.0,234215
6367,Down with Love (2003),Comedy|Romance,10720.0,309530
6368,Cinemania (2002),Documentary,51230.0,281724
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance,1555.0,283900
6371,Pokémon Heroes (2003),Animation|Children,33875.0,347791
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,310.0,315327
6374,"In-Laws, The (2003)",Comedy,5146.0,314786
6375,Gigantic (A Tale of Two Johns) (2002),Documentary,30055.0,304081
6376,Respiro (2002),Comedy|Drama,12544.0,286516
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,12.0,266543
6378,"Italian Job, The (2003)",Action|Crime,9654.0,317740
6379,Wrong Turn (2003),Horror|Thriller,9902.0,295700
6380,Capturing the Friedmans (2003),Documentary,2260.0,342172
6382,Together (Han ni Zai Yiki) (2002),Drama,18385.0,332639
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,584.0,322259
6385,Whale Rider (2002),Drama,1088.0,298228
6386,Nevada Smith (1966),Western,5921.0,60748
6387,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller,47423.0,101020
6390,Silk Stockings (1957),Musical,43239.0,50972
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller,29425.0,69895
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary,51391.0,307197
6402,Siam Sunset (1999),Comedy,50285.0,178022
6405,Treasure Island (1950),Adventure|Children,6646.0,43067
6407,"Walk, Don't Run (1966)",Comedy|Romance,38720.0,61170
6408,Animals are Beautiful People (1974),Comedy|Documentary,147729.0,71143
6410,Car Wash (1976),Comedy,15462.0,74281
6412,Destry Rides Again (1939),Comedy|Western,43828.0,31225
6415,Intervista (1987),Comedy|Drama,47715.0,93267
6417,Live Wire (1992),Action,12629.0,104743
6422,Shenandoah (1965),Drama|War|Western,21027.0,59711
6424,Oscar (1991),Comedy|Crime|Mystery|Romance,11890.0,102603
6425,"6th Man, The (Sixth Man, The) (1997)",Comedy,36807.0,120142
6427,"Railway Children, The (1970)",Children|Drama,37662.0,66279
6428,Two Mules for Sister Sara (1970),Comedy|War|Western,11916.0,65134
6429,Winchester '73 (1950),Western,14551.0,43137
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,26317.0,19760
6434,"Objective, Burma! (1945)",War,43490.0,37954
6436,This Boy's Life (1993),Drama,8092.0,108330
6440,Barton Fink (1991),Drama|Thriller,290.0,101410
6442,Belle époque (1992),Comedy|Romance,2470.0,103791
6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,10243.0,59183
6449,From the Terrace (1960),Drama,42541.0,53841
6452,"Long, Hot Summer, The (1958)",Drama,40085.0,51878
6453,Man of Aran (1934),Documentary,47684.0,25456
6454,Music Box (1989),Drama,2263.0,100211
6460,"Trial, The (Procès, Le) (1962)",Drama,3009.0,57427
6461,"Unforgiven, The (1960)",Drama|Western,6643.0,54428
6464,Good Burger (1997),Children|Comedy,14817.0,119215
6465,Jubilee (1977),Drama,41426.0,76240
6466,Mississippi Masala (1991),Drama|Romance,41791.0,102456
6476,Shattered (1991),Mystery|Thriller,2071.0,102900
6477,"Song of Bernadette, The (1943)",Drama,43516.0,36377
6480,Thoroughly Modern Millie (1967),Comedy|Musical,32489.0,62362
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,10152.0,329028
6483,From Justin to Kelly (2003),Musical|Romance,31246.0,339034
6484,Hollywood Homicide (2003),Action|Crime|Drama,11375.0,329717
6493,Alex and Emma (2003),Comedy|Drama|Romance,17813.0,318283
6502,28 Days Later (2002),Action|Horror|Sci-Fi,170.0,289043
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,9471.0,305357
6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller,9581.0,286635
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance,216.0,71141
6510,"Bodies, Rest & Motion (1993)",Drama|Romance,47676.0,106447
6514,Ring of Terror (1962),Horror,113739.0,56415
6515,You Only Live Once (1937),Crime|Film-Noir,52758.0,29808
6516,Anastasia (1956),Drama,38171.0,48947
6517,"Babe, The (1992)",Drama,61225.0,103747
6523,Mr. Baseball (1992),Comedy|Romance,18722.0,104926
6527,Scaramouche (1952),Adventure|Romance,33454.0,45125
6528,Start the Revolution Without Me (1970),Comedy,19753.0,66402
6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller,11482.0,74811
6533,"What's Up, Doc? (1972)",Comedy,6949.0,69495
6534,Hulk (2003),Action|Adventure|Sci-Fi,1927.0,286716
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,10327.0,333780
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,14411.0,165982
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,296.0,181852
6538,Swimming Pool (2003),Drama|Mystery|Thriller,302.0,324133
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,22.0,325980
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,8698.0,311429
6542,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,554.0,308476
6545,I Capture the Castle (2003),Drama|Romance,17920.0,300015
6547,Northfork (2003),Drama|Fantasy,32235.0,322659
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,8961.0,172156
6549,How to Deal (2003),Comedy|Drama|Romance,17403.0,319524
6550,Johnny English (2003),Action|Comedy|Thriller,9486.0,274166
6551,"Anarchist Cookbook, The (2002)",Comedy|Romance,20439.0,284850
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,3472.0,301199
6553,"Embalmer, The (Imbalsamatore, L') (2002)",Drama,35265.0,322725
6554,Garage Days (2002),Comedy|Musical,25921.0,280696
6557,Born to Be Wild (1995),Adventure|Children|Comedy|Drama,68927.0,113533
6558,Curly Sue (1991),Comedy|Drama,11894.0,101635
6559,Little Giants (1994),Children|Comedy,20726.0,110364
6560,Loose Cannons (1990),Action|Comedy,24558.0,100053
6561,"Mouse That Roared, The (1959)",Comedy|War,12649.0,53084
6563,Masked & Anonymous (2003),Comedy|Drama,24356.0,319829
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,1996.0,325703
6565,Seabiscuit (2003),Drama,4464.0,329575
6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,12279.0,338459
6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War,9104.0,252299
6568,Camp (2003),Comedy|Musical,33339.0,342167
